id,lat,lon,year_mon
2362,37.78487378,-122.389808109,2023-07
2363,37.781145862,-122.409026046,2020-12
2364,37.7955989,-122.417660146,2022-07
2365,37.773207425,-122.421535842,2021-04
2366,37.78832457,-122.393911345,2023-05
2367,37.762775142,-122.473778894,2024-10
2368,37.777107722,-122.423094,2021-11
2369,37.791261097,-122.403838499,2022-04
2370,37.789370354,-122.414539182,2022-08
2371,37.803216047,-122.432514629,2020-08
2372,37.80189009,-122.442380294,2020-07
2373,37.78487378,-122.389808109,2022-04
2374,37.761105353,-122.469258408,2021-06
2375,37.797316897,-122.416914719,2022-02
2376,37.728271318,-122.433385191,2020-11
2377,37.76755547,-122.418548327,2021-04
2378,37.799016342,-122.428290721,2020-08
2379,37.788858563,-122.419492361,2020-07
2380,37.78658886,-122.401692292,2020-09
2381,37.78832457,-122.393911345,2022-10
2382,37.719086969,-122.427628612,2024-12
2383,37.787027218,-122.394922601,2022-08
2384,37.760637372,-122.425843666,2020-01
2385,37.78832457,-122.393911345,2023-06
2386,37.785672287,-122.419620656,2024-07
2387,37.784698897,-122.413593722,2022-07
2388,37.717460898,-122.477450501,2020-02
2389,37.787504496,-122.414163692,2021-12
2390,37.776922085,-122.430546625,2024-03
2391,37.757451265,-122.412902671,2022-08
2392,37.722760694,-122.455062194,2024-09
2393,37.772694134,-122.42218914,2020-08
2394,37.781105691,-122.402224662,2021-10
2395,37.781440446,-122.441724737,2024-06
2396,37.787504496,-122.414163692,2023-10
2397,37.732222069,-122.41016268,2024-04
2398,37.765014089,-122.415210524,2020-07
2399,37.794505428,-122.403956804,2021-02
2400,37.7631301,-122.508334051,2021-02
2401,37.759175731,-122.423447521,2021-03
2402,37.790826243,-122.418204055,2023-04
2403,37.804731727,-122.421008558,2021-06
2404,37.773689431,-122.444242064,2020-01
2405,37.789584068,-122.428071911,2020-05
2406,37.783046322,-122.410801053,2024-01
2407,37.746819694,-122.44038062,2021-11
2408,37.789478818,-122.414561131,2020-12
2409,37.78832457,-122.393911345,2023-03
2410,37.782086415,-122.430855398,2022-06
2411,37.801255701,-122.416017145,2022-06
2412,37.783388956,-122.409832446,2020-04
2413,37.788438921,-122.422782314,2024-04
2414,37.766134387,-122.421935076,2021-01
2415,37.805242074,-122.440630236,2022-06
2416,37.760344069,-122.486506685,2024-09
2417,37.760773624,-122.476767391,2023-07
2418,37.771722675,-122.393266192,2022-08
2419,37.778487482,-122.425830801,2021-11
2420,37.790244379,-122.407673837,2024-04
2421,37.787277155,-122.416825198,2022-07
2422,37.798329335,-122.407047476,2021-05
2423,37.769745786,-122.423478504,2022-02
2424,37.760993188,-122.419982566,2022-11
2425,37.720124587,-122.483106169,2020-02
2426,37.715544557,-122.473629106,2020-02
2427,37.78832457,-122.393911345,2022-06
2428,37.781537434,-122.40951834,2021-12
2429,37.731664564,-122.383168325,2023-01
2430,37.719145678,-122.445634922,2022-01
2431,37.782128373,-122.415531198,2022-02
2432,37.783388956,-122.409832446,2023-02
2433,37.770780046,-122.452080189,2024-01
2434,37.763015092,-122.46831698,2022-02
2435,37.715316514,-122.439611776,2024-03
2436,37.783007566,-122.445858487,2023-03
2437,37.752905528,-122.440744403,2024-04
2438,37.774748587,-122.476286293,2021-07
2439,37.787047912,-122.413296457,2020-11
2440,37.7757637,-122.475750537,2020-05
2441,37.787918527,-122.404277568,2021-12
2442,37.771722675,-122.393266192,2022-09
2443,37.78832457,-122.393911345,2023-05
2444,37.71749869,-122.406313445,2024-03
2445,37.785631782,-122.413782611,2022-07
2446,37.753565071,-122.395635885,2022-05
2447,37.786360792,-122.415616899,2024-10
2448,37.762352641,-122.389601294,2021-02
2449,37.751252542,-122.421447402,2020-01
2450,37.752421188,-122.405338378,2022-09
2451,37.790942138,-122.409016348,2023-10
2452,37.773679765,-122.427472954,2024-11
2453,37.719835578,-122.395096735,2020-01
2454,37.759806799,-122.425386497,2020-10
2455,37.792056073,-122.408603298,2022-01
2456,37.77463856,-122.500381666,2022-08
2457,37.737912961,-122.423137539,2020-12
2458,37.801624499,-122.404014796,2023-03
2459,37.773679765,-122.427472954,2022-12
2460,37.728178176,-122.427788369,2021-05
2461,37.729895412,-122.456165509,2024-11
2462,37.75877452,-122.429130635,2021-08
2463,37.732168532,-122.42127532,2024-06
2464,37.781145862,-122.409026046,2020-08
2465,37.771208536,-122.448794637,2022-10
2466,37.789569007,-122.417179186,2021-07
2467,37.713614216,-122.458960772,2022-08
2468,37.735942496,-122.391874406,2022-04
2469,37.759806799,-122.425386497,2020-10
2470,37.759545149,-122.431534314,2020-12
2471,37.760574306,-122.481282055,2022-07
2472,37.798241407,-122.403286579,2021-05
2473,37.766134387,-122.421935076,2022-03
2474,37.777627831,-122.458678339,2021-01
2475,37.80310132,-122.414343193,2023-06
2476,37.793885306,-122.412851826,2021-09
2477,37.770824471,-122.436835894,2023-08
2478,37.777887965,-122.413601564,2022-01
2479,37.747047894,-122.423531449,2024-09
2480,37.730144703,-122.432250454,2024-04
2481,37.781294492,-122.451050179,2022-03
2482,37.787918527,-122.404277568,2021-11
2483,37.740449685,-122.421267488,2023-12
2484,37.771602834,-122.445694367,2022-12
2485,37.789264947,-122.412049085,2024-02
2486,37.761310398,-122.506995623,2021-08
2487,37.71613481,-122.441346173,2021-11
2488,37.779027964,-122.48687687,2022-01
2489,37.779530959,-122.413542707,2022-06
2490,37.780529032,-122.477778134,2023-12
2491,37.716018901,-122.477977456,2020-06
2492,37.770824471,-122.436835894,2021-11
2493,37.778797888,-122.422520702,2024-10
2494,37.712775016,-122.442776901,2024-05
2495,37.71613481,-122.441346173,2021-12
2496,37.787915709,-122.419301486,2022-05
2497,37.775797683,-122.423545171,2023-12
2498,37.783388956,-122.409832446,2021-11
2499,37.794613864,-122.403978966,2022-07
2500,37.759806799,-122.425386497,2020-10
2501,37.777083316,-122.416979514,2024-11
2502,37.78832457,-122.393911345,2022-08
2503,37.737695825,-122.413489158,2024-10
2504,37.732546426,-122.38503622,2020-08
2505,37.765858282,-122.419816092,2024-01
2506,37.798800923,-122.425787868,2022-03
2507,37.724900735,-122.434552774,2023-07
2508,37.772694134,-122.42218914,2021-05
2509,37.78832457,-122.393911345,2024-06
2510,37.709588235,-122.421893319,2021-03
2511,37.725408389,-122.424719351,2021-09
2512,37.773501816,-122.434940936,2022-09
2513,37.776569057,-122.509262829,2022-02
2514,37.711343986,-122.396421634,2021-08
2515,37.800938367,-122.405642887,2021-01
2516,37.743815179,-122.437167546,2020-10
2517,37.802461767,-122.415491758,2020-10
2518,37.72097121,-122.436020276,2022-01
2519,37.78574307,-122.465627229,2020-10
2520,37.745750843,-122.478099692,2023-01
2521,37.76532636,-122.414201572,2021-11
2522,37.785024662,-122.41197189,2023-09
2523,37.791697251,-122.39213406,2023-10
2524,37.776384775,-122.442321335,2021-09
2525,37.790109709,-122.409620558,2022-07
2526,37.76532636,-122.414201572,2020-12
2527,37.773393077,-122.422202193,2024-10
2528,37.746812121,-122.476466795,2021-03
2529,37.772694134,-122.42218914,2020-06
2530,37.777083316,-122.416979514,2024-12
2531,37.791343879,-122.406521511,2023-09
2532,37.776839383,-122.493175112,2022-08
2533,37.773610639,-122.464291404,2021-03
2534,37.713454278,-122.447700265,2022-11
2535,37.70916003,-122.451801432,2023-04
2536,37.78832457,-122.393911345,2024-03
2537,37.729434959,-122.377022281,2021-01
2538,37.777603624,-122.455644136,2024-10
2539,37.764918063,-122.435984125,2021-04
2540,37.71568992,-122.45479584,2021-01
2541,37.781595588,-122.412190669,2023-06
2542,37.710554004,-122.43518717,2021-10
2543,37.785776408,-122.485689823,2021-12
2544,37.770980917,-122.450572141,2021-05
2545,37.779299769,-122.430296293,2022-10
2546,37.801107544,-122.427025792,2022-11
2547,37.78487378,-122.389808109,2023-08
2548,37.747420818,-122.42488098,2021-08
2549,37.78832457,-122.393911345,2023-05
2550,37.722897791,-122.442022876,2024-08
2551,37.78832457,-122.393911345,2023-03
2552,37.764373209,-122.41747849,2023-03
2553,37.731850435,-122.396778517,2024-08
2554,37.761277299,-122.429469067,2024-10
2555,37.783673953,-122.415072979,2023-07
2556,37.782051997,-122.393734352,2023-12
2557,37.749975796,-122.415962154,2021-07
2558,37.778636949,-122.495306375,2024-08
2559,37.748222087,-122.424959613,2020-02
2560,37.708761597,-122.416945384,2023-11
2561,37.751487489,-122.475280557,2022-02
2562,37.786268442,-122.412997235,2023-07
2563,37.762352641,-122.389601294,2021-01
2564,37.76746126,-122.426497875,2020-12
2565,37.79303438,-122.407405071,2022-11
2566,37.749013432,-122.488932363,2020-05
2567,37.7469914,-122.472403677,2023-04
2568,37.79865054,-122.445349606,2024-10
2569,37.719247625,-122.452000573,2020-09
2570,37.771938987,-122.439733698,2020-02
2571,37.711733037,-122.415563553,2022-01
2572,37.751450723,-122.476097307,2021-03
2573,37.759060624,-122.391364853,2022-07
2574,37.735797628,-122.421662064,2021-09
2575,37.74848125,-122.417336501,2021-03
2576,37.800938367,-122.405642887,2021-03
2577,37.722996197,-122.441961402,2024-09
2578,37.79744384,-122.439778051,2022-10
2579,37.766134387,-122.421935076,2022-08
2580,37.774091304,-122.419997169,2022-07
2581,37.777887965,-122.413601564,2022-07
2582,37.752822074,-122.409603405,2020-12
2583,37.789478818,-122.414561131,2020-08
2584,37.749683691,-122.435038655,2022-03
2585,37.774421017,-122.412349531,2020-03
2586,37.781537434,-122.40951834,2022-08
2587,37.78832457,-122.393911345,2024-03
2588,37.780907675,-122.488084553,2022-09
2589,37.781145862,-122.409026046,2022-02
2590,37.732546426,-122.38503622,2020-12
2591,37.761427456,-122.405089574,2023-02
2592,37.787027218,-122.394922601,2024-12
2593,37.78832457,-122.393911345,2022-10
2594,37.792059517,-122.416947427,2022-01
2595,37.78832457,-122.393911345,2024-01
2596,37.799944042,-122.409564938,2020-04
2597,37.783904332,-122.390120594,2021-06
2598,37.757487708,-122.508938005,2024-03
2599,37.748619521,-122.411584191,2021-01
2600,37.78658886,-122.401692292,2020-01
2601,37.754829661,-122.415465688,2021-09
2602,37.783388956,-122.409832446,2023-06
2603,37.787027218,-122.394922601,2022-08
2604,37.785325833,-122.417091508,2024-01
2605,37.777486533,-122.397691886,2024-11
2606,37.801954696,-122.416160356,2024-02
2607,37.787403767,-122.415827994,2020-09
2608,37.715544557,-122.473629106,2020-02
2609,37.786514716,-122.469512922,2021-10
2610,37.763461049,-122.500833463,2020-02
2611,37.785942727,-122.418902557,2022-11
2612,37.771847007,-122.43292449,2024-11
2613,37.719013286,-122.480443681,2023-08
2614,37.762876596,-122.427832473,2020-01
2615,37.756494368,-122.414533514,2021-07
2616,37.786986977,-122.419110401,2022-02
2617,37.738645781,-122.492053728,2020-09
2618,37.713382868,-122.434079435,2023-08
2619,37.798241407,-122.403286579,2021-07
2620,37.761499492,-122.440169823,2024-11
2621,37.799443802,-122.405671314,2020-12
2622,37.791867607,-122.418413462,2023-01
2623,37.784334565,-122.389023649,2021-03
2624,37.78832457,-122.393911345,2022-10
2625,37.76830566,-122.427693846,2024-01
2626,37.776852076,-122.419454933,2021-03
2627,37.766056168,-122.416537007,2022-03
2628,37.783388956,-122.409832446,2022-12
2629,37.780877259,-122.414506898,2024-05
2630,37.782704574,-122.490366878,2022-07
2631,37.78487706,-122.442348915,2021-04
2632,37.79226943,-122.407814771,2021-10
2633,37.71568992,-122.45479584,2020-10
2634,37.76408012,-122.403538779,2021-04
2635,37.733592415,-122.387018017,2021-06
2636,37.77723851,-122.431411206,2024-01
2637,37.732408468,-122.378290058,2022-08
2638,37.774198963,-122.451998919,2021-07
2639,37.781732104,-122.469767597,2023-05
2640,37.765983601,-122.430370483,2020-03
2641,37.774091304,-122.419997169,2022-07
2642,37.78832457,-122.393911345,2024-09
2643,37.752050457,-122.408181887,2020-01
2644,37.787180565,-122.424214337,2020-04
2645,37.774091304,-122.419997169,2022-07
2646,37.738388717,-122.467295527,2023-01
2647,37.735797628,-122.421662064,2021-08
2648,37.776088052,-122.412986705,2021-06
2649,37.730464014,-122.389831159,2021-10
2650,37.731664564,-122.383168325,2023-05
2651,37.793296234,-122.435568358,2021-02
2652,37.774295048,-122.507887207,2024-01
2653,37.759806799,-122.425386497,2020-10
2654,37.759820505,-122.410010682,2024-08
2655,37.761031443,-122.419351641,2023-12
2656,37.744759837,-122.43457151,2024-08
2657,37.778068341,-122.466151799,2020-10
2658,37.731664967,-122.443138524,2021-09
2659,37.783388956,-122.409832446,2021-04
2660,37.777887965,-122.413601564,2021-01
2661,37.747337375,-122.484519647,2021-12
2662,37.787047912,-122.413296457,2023-06
2663,37.751659097,-122.429108515,2020-05
2664,37.72030093,-122.434349394,2023-12
2665,37.790622188,-122.41310198,2023-12
2666,37.763420729,-122.501766535,2022-11
2667,37.785942727,-122.418902557,2022-04
2668,37.74837428,-122.428229413,2022-11
2669,37.746533077,-122.502737011,2021-04
2670,37.774817065,-122.41284503,2021-02
2671,37.802575891,-122.411227184,2023-03
2672,37.777790309,-122.412834332,2022-02
2673,37.774091304,-122.419997169,2022-07
2674,37.746527066,-122.502875149,2023-07
2675,37.78832457,-122.393911345,2022-10
2676,37.72867709,-122.407245691,2021-10
2677,37.758477268,-122.48637771,2022-11
2678,37.783904332,-122.390120594,2023-07
2679,37.764506685,-122.453053009,2024-10
2680,37.79827242,-122.441643992,2022-01
2681,37.714384926,-122.473318473,2020-02
2682,37.772359929,-122.391397888,2021-09
2683,37.754475198,-122.422274285,2023-03
2684,37.719060212,-122.43202066,2024-10
2685,37.781717539,-122.389147051,2022-01
2686,37.78832457,-122.393911345,2023-03
2687,37.790767998,-122.396202748,2024-09
2688,37.764373209,-122.41747849,2023-05
2689,37.791235348,-122.415937525,2022-10
2690,37.785736791,-122.465765421,2024-11
2691,37.777083316,-122.416979514,2022-08
2692,37.761448502,-122.483963468,2024-12
2693,37.776839383,-122.493175112,2021-07
2694,37.739642821,-122.489354333,2022-07
2695,37.714384926,-122.473318473,2020-09
2696,37.791697251,-122.39213406,2024-10
2697,37.780721312,-122.415737767,2023-10
2698,37.75490336,-122.414241575,2024-07
2699,37.788635276,-122.416990341,2022-04
2700,37.784078169,-122.418524721,2023-03
2701,37.779299769,-122.430296293,2024-08
2702,37.724957269,-122.435780283,2024-03
2703,37.763015092,-122.46831698,2021-10
2704,37.805039617,-122.421842744,2024-01
2705,37.783388956,-122.409832446,2022-01
2706,37.773297399,-122.428162796,2021-12
2707,37.772359929,-122.391397888,2024-12
2708,37.758619593,-122.420179323,2022-01
2709,37.781506367,-122.407932867,2021-05
2710,37.7593145,-122.509003766,2024-05
2711,37.731020072,-122.454498939,2023-06
2712,37.772694134,-122.42218914,2020-08
2713,37.777887965,-122.413601564,2023-06
2714,37.772128127,-122.422909157,2020-10
2715,37.764373209,-122.41747849,2021-03
2716,37.781145862,-122.409026046,2020-02
2717,37.797998108,-122.417192283,2021-09
2718,37.7988592,-122.39929569,2023-11
2719,37.774091304,-122.419997169,2022-07
2720,37.78658886,-122.401692292,2020-01
2721,37.785807216,-122.458631334,2021-11
2722,37.796267467,-122.41592867,2022-02
2723,37.788635276,-122.416990341,2022-07
2724,37.800481142,-122.431961475,2023-05
2725,37.763405529,-122.433095267,2022-03
2726,37.771920991,-122.404536565,2021-05
2727,37.776860577,-122.424731137,2023-01
2728,37.786259862,-122.4172796,2020-03
2729,37.777323103,-122.442510568,2021-03
2730,37.71568992,-122.45479584,2020-09
2731,37.781595588,-122.412190669,2023-03
2732,37.776495408,-122.427892594,2024-09
2733,37.78832457,-122.393911345,2022-10
2734,37.794613864,-122.403978966,2023-04
2735,37.7220361,-122.401210137,2024-10
2736,37.785942727,-122.418902557,2022-06
2737,37.784334565,-122.389023649,2021-08
2738,37.729301772,-122.390876776,2021-12
2739,37.790942138,-122.409016348,2024-12
2740,37.795596152,-122.410501064,2023-07
2741,37.71421211,-122.442950899,2024-07
2742,37.783260387,-122.418366153,2023-07
2743,37.798759696,-122.440956203,2022-07
2744,37.777107404,-122.392746747,2022-10
2745,37.777790309,-122.412834332,2021-08
2746,37.777083316,-122.416979514,2024-12
2747,37.75457187,-122.419712713,2021-11
2748,37.739261474,-122.478112966,2023-01
2749,37.777107722,-122.423094,2021-11
2750,37.731664564,-122.383168325,2023-02
2751,37.780877259,-122.414506898,2024-08
2752,37.798800923,-122.425787868,2022-03
2753,37.791697251,-122.39213406,2022-01
2754,37.777486533,-122.397691886,2022-01
2755,37.783990967,-122.415908807,2022-04
2756,37.773496894,-122.430795158,2020-02
2757,37.77714448,-122.415757032,2021-05
2758,37.78832457,-122.393911345,2023-03
2759,37.762313571,-122.438959982,2022-01
2760,37.777474192,-122.47924266,2022-08
2761,37.785736791,-122.465765421,2024-06
2762,37.757751403,-122.420353644,2022-04
2763,37.711343986,-122.396421634,2023-06
2764,37.739123409,-122.501137991,2021-02
2765,37.762773726,-122.417186682,2021-08
2766,37.791697251,-122.39213406,2022-08
2767,37.781300725,-122.479380201,2022-02
2768,37.790244379,-122.407673837,2024-11
2769,37.802511614,-122.445913523,2024-01
2770,37.773408312,-122.486332269,2021-05
2771,37.786986977,-122.419110401,2022-09
2772,37.78832457,-122.393911345,2023-03
2773,37.774536278,-122.420741293,2020-09
2774,37.78832457,-122.393911345,2024-09
2775,37.7723804,-122.508821438,2020-10
2776,37.762547575,-122.461392587,2024-09
2777,37.802163581,-122.414518424,2021-01
2778,37.757048383,-122.476471289,2023-07
2779,37.787027218,-122.394922601,2022-08
2780,37.780877259,-122.414506898,2023-05
2781,37.783738591,-122.467627588,2022-09
2782,37.802163581,-122.414518424,2021-02
2783,37.74164774,-122.486274627,2021-12
2784,37.789370354,-122.414539182,2021-06
2785,37.763407358,-122.439048936,2020-03
2786,37.771830541,-122.439711616,2022-02
2787,37.761937485,-122.42395573,2023-01
2788,37.780052504,-122.409773824,2024-02
2789,37.789478406,-122.406166894,2021-02
2790,37.760721745,-122.47793024,2024-02
2791,37.769812263,-122.424206499,2024-08
2792,37.774817065,-122.41284503,2022-09
2793,37.80086532,-122.42308905,2021-10
2794,37.764790979,-122.470730255,2022-09
2795,37.777790309,-122.412834332,2022-02
2796,37.778797888,-122.422520702,2024-02
2797,37.781783302,-122.468703265,2023-01
2798,37.774743527,-122.431819033,2022-02
2799,37.756371622,-122.416574134,2022-07
2800,37.785467052,-122.415977627,2023-04
2801,37.785078597,-122.412895408,2020-05
2802,37.785776408,-122.485689823,2020-01
2803,37.764373209,-122.41747849,2022-02
2804,37.78832457,-122.393911345,2024-09
2805,37.787027218,-122.394922601,2024-11
2806,37.782845036,-122.413221766,2020-04
2807,37.771722675,-122.393266192,2022-08
2808,37.762313571,-122.438959982,2021-10
2809,37.778163429,-122.411086922,2024-03
2810,37.783565477,-122.415051135,2022-07
2811,37.738508387,-122.409057186,2021-10
2812,37.763055892,-122.467387267,2021-07
2813,37.713266917,-122.409797389,2021-03
2814,37.775784448,-122.43202516,2020-03
2815,37.762297641,-122.484630492,2022-05
2816,37.784607232,-122.415261894,2021-06
2817,37.750842916,-122.415829834,2023-06
2818,37.787918527,-122.404277568,2022-03
2819,37.77714448,-122.415757032,2022-01
2820,37.779299769,-122.430296293,2022-09
2821,37.780052504,-122.409773824,2021-07
2822,37.771835346,-122.443861894,2024-10
2823,37.784375966,-122.424422595,2021-05
2824,37.756656762,-122.388267833,2024-02
2825,37.780965818,-122.428020291,2022-09
2826,37.708772304,-122.407052986,2023-06
2827,37.771835346,-122.443861894,2024-09
2828,37.715533501,-122.404504157,2021-12
2829,37.78832457,-122.393911345,2024-01
2830,37.784875453,-122.38965631,2024-10
2831,37.806282688,-122.412114085,2022-11
2832,37.793220014,-122.406954395,2024-10
2833,37.757468967,-122.43741741,2022-05
2834,37.777790309,-122.412834332,2022-07
2835,37.783388956,-122.409832446,2022-11
2836,37.777912928,-122.425714837,2024-01
2837,37.754997331,-122.425133658,2021-06
2838,37.785057144,-122.479649203,2023-04
2839,37.716917794,-122.483309157,2020-02
2840,37.719027851,-122.482266823,2020-02
2841,37.777486533,-122.397691886,2022-04
2842,37.78832457,-122.393911345,2023-06
2843,37.770651316,-122.434805116,2020-05
2844,37.755969441,-122.410828224,2020-03
2845,37.795475652,-122.425889481,2021-06
2846,37.781334058,-122.399027494,2021-05
2847,37.780877259,-122.414506898,2024-10
2848,37.788733841,-122.437108979,2022-02
2849,37.773932873,-122.423166149,2021-10
2850,37.774091304,-122.419997169,2022-07
2851,37.721092486,-122.449637734,2023-04
2852,37.794509089,-122.407922837,2021-04
2853,37.774381834,-122.390710143,2022-01
2854,37.733736663,-122.392378261,2024-05
2855,37.729927376,-122.390314135,2023-08
2856,37.78832457,-122.393911345,2022-10
2857,37.759438123,-122.419060338,2022-12
2858,37.785736789,-122.389124364,2021-05
2859,37.786986977,-122.419110401,2022-01
2860,37.772682624,-122.437213711,2024-10
2861,37.783673953,-122.415072979,2023-06
2862,37.778670115,-122.435215027,2023-01
2863,37.76460186,-122.464135616,2022-05
2864,37.744906626,-122.497245832,2021-07
2865,37.717319772,-122.434883627,2023-10
2866,37.761031443,-122.419351641,2021-09
2867,37.71568992,-122.45479584,2022-10
2868,37.777603624,-122.455644136,2021-07
2869,37.7447384,-122.422239834,2023-01
2870,37.757582468,-122.394748461,2024-09
2871,37.780457839,-122.428690538,2022-10
2872,37.767683451,-122.430641525,2021-09
2873,37.732605785,-122.392787846,2022-06
2874,37.784078169,-122.418524721,2022-07
2875,37.773610639,-122.464291404,2021-12
2876,37.773598943,-122.433277155,2021-01
2877,37.782625674,-122.434187754,2021-01
2878,37.791261097,-122.403838499,2022-08
2879,37.759628007,-122.446494078,2022-05
2880,37.790494993,-122.408784625,2024-05
2881,37.757966456,-122.388787098,2023-10
2882,37.785631782,-122.413782611,2022-11
2883,37.764373209,-122.41747849,2023-03
2884,37.78832457,-122.393911345,2023-06
2885,37.766703828,-122.420236789,2021-10
2886,37.799398245,-122.412413942,2022-08
2887,37.722972266,-122.457235195,2024-09
2888,37.794325885,-122.416450547,2021-04
2889,37.754961089,-122.41328645,2024-12
2890,37.786570555,-122.413973061,2024-11
2891,37.73202618,-122.380001888,2024-12
2892,37.797143889,-122.421940116,2020-06
2893,37.719710443,-122.469402253,2024-11
2894,37.714311121,-122.492030022,2022-04
2895,37.728555307,-122.412803428,2021-04
2896,37.731008023,-122.381773258,2021-07
2897,37.78487706,-122.442348915,2021-07
2898,37.748400069,-122.422415529,2021-11
2899,37.772134835,-122.388253013,2024-11
2900,37.764276983,-122.418688073,2024-11
2901,37.724764666,-122.394718932,2023-05
2902,37.785942727,-122.418902557,2023-06
2903,37.771722675,-122.393266192,2022-08
2904,37.772359929,-122.391397888,2022-08
2905,37.785611404,-122.414829444,2020-07
2906,37.723620742,-122.468200852,2024-04
2907,37.786986977,-122.419110401,2021-09
2908,37.748935206,-122.40977305,2024-07
2909,37.78832457,-122.393911345,2022-08
2910,37.786986977,-122.419110401,2024-05
2911,37.787277155,-122.416825198,2022-04
2912,37.735648427,-122.401833131,2020-03
2913,37.727035865,-122.428638491,2021-08
2914,37.762192016,-122.42268246,2023-08
2915,37.80310132,-122.414343193,2024-08
2916,37.759628007,-122.446494078,2022-03
2917,37.787027218,-122.394922601,2022-09
2918,37.777474192,-122.47924266,2022-08
2919,37.777887965,-122.413601564,2021-11
2920,37.787027218,-122.394922601,2022-08
2921,37.721550048,-122.392199017,2023-11
2922,37.781145862,-122.409026046,2022-02
2923,37.733592415,-122.387018017,2021-09
2924,37.781249415,-122.48045123,2020-03
2925,37.739123409,-122.501137991,2020-06
2926,37.786377576,-122.392446006,2022-12
2927,37.748078315,-122.417037589,2024-10
2928,37.772670548,-122.433090198,2022-04
2929,37.723086661,-122.398801113,2024-04
2930,37.755655964,-122.416025189,2022-05
2931,37.714358622,-122.473175139,2024-06
2932,37.783294687,-122.477372736,2022-02
2933,37.734293792,-122.402390571,2021-12
2934,37.762278549,-122.419332515,2022-02
2935,37.777790309,-122.412834332,2021-09
2936,37.763015092,-122.46831698,2021-10
2937,37.78511799,-122.41873546,2024-09
2938,37.781217186,-122.45699815,2024-11
2939,37.732487705,-122.384363365,2021-10
2940,37.714242403,-122.46394956,2022-04
2941,37.776305655,-122.431223178,2021-10
2942,37.789478818,-122.414561131,2022-08
2943,37.799016342,-122.428290721,2020-09
2944,37.787504496,-122.414163692,2021-05
2945,37.783388956,-122.409832446,2020-08
2946,37.773408312,-122.486332269,2021-04
2947,37.787027218,-122.394922601,2020-09
2948,37.794613864,-122.403978966,2023-10
2949,37.784334565,-122.389023649,2021-12
2950,37.749975796,-122.415962154,2024-06
2951,37.74187968,-122.50086409,2024-09
2952,37.791749891,-122.433570935,2024-07
2953,37.772694134,-122.42218914,2022-08
2954,37.734570707,-122.391831742,2023-12
2955,37.739020476,-122.411498283,2022-08
2956,37.763880386,-122.450310277,2021-06
2957,37.774743527,-122.431819033,2021-09
2958,37.729610572,-122.380720942,2023-07
2959,37.77752855,-122.436670261,2021-07
2960,37.803961053,-122.43712616,2024-09
2961,37.776021847,-122.414869834,2021-08
2962,37.716146048,-122.470266304,2022-09
2963,37.801273267,-122.41356539,2024-02
2964,37.776021847,-122.414869834,2021-02
2965,37.780343254,-122.437097625,2024-11
2966,37.793308161,-122.420393646,2021-03
2967,37.780646414,-122.427178093,2022-10
2968,37.762268798,-122.507668237,2020-05
2969,37.776407418,-122.437962439,2020-01
2970,37.785217363,-122.41706961,2020-07
2971,37.731676271,-122.39898715,2020-09
2972,37.775649665,-122.399819692,2024-11
2973,37.796108062,-122.436136625,2024-12
2974,37.756615378,-122.486245746,2021-03
2975,37.778797888,-122.422520702,2024-08
2976,37.785024662,-122.41197189,2023-04
2977,37.766813142,-122.428952855,2024-01
2978,37.743697723,-122.482255209,2020-01
2979,37.777923063,-122.404787953,2024-01
2980,37.777285816,-122.483388672,2022-08
2981,37.782051997,-122.393734352,2022-03
2982,37.779813722,-122.403860418,2024-07
2983,37.779530959,-122.413542707,2020-11
2984,37.719013286,-122.480443681,2020-02
2985,37.78832457,-122.393911345,2022-08
2986,37.786460014,-122.399190298,2021-10
2987,37.783260387,-122.418366153,2023-08
2988,37.761031443,-122.419351641,2023-11
2989,37.771722675,-122.393266192,2022-08
2990,37.714950117,-122.476338616,2021-03
2991,37.797657371,-122.411923656,2021-12
2992,37.77714448,-122.415757032,2022-10
2993,37.800064552,-122.408332405,2023-02
2994,37.77290009,-122.424646168,2024-07
2995,37.76368768,-122.388662851,2022-12
2996,37.795475652,-122.425889481,2022-01
2997,37.744996217,-122.475267385,2022-11
2998,37.803961053,-122.43712616,2024-09
2999,37.784903682,-122.416234049,2024-05
3000,37.73534315,-122.426435055,2022-06
3001,37.771817046,-122.427085157,2024-06
3002,37.773981431,-122.410344133,2022-02
3003,37.777083316,-122.416979514,2022-08
3004,37.773610639,-122.464291404,2021-12
3005,37.782635513,-122.414862827,2024-10
3006,37.781145862,-122.409026046,2022-02
3007,37.753095117,-122.403879225,2024-06
3008,37.783260387,-122.418366153,2021-10
3009,37.78832457,-122.393911345,2024-09
3010,37.782845036,-122.413221766,2020-05
3011,37.800856208,-122.44388041,2022-01
3012,37.802122195,-122.425543359,2021-09
3013,37.790636036,-122.404572711,2021-06
3014,37.764460043,-122.478188743,2022-12
3015,37.713382868,-122.434079435,2023-09
3016,37.76368768,-122.388662851,2020-03
3017,37.777083316,-122.416979514,2021-09
3018,37.782448498,-122.416327441,2021-03
3019,37.772683853,-122.426346199,2021-10
3020,37.758033539,-122.462031432,2022-08
3021,37.76532636,-122.414201572,2021-01
3022,37.759818717,-122.498427922,2021-07
3023,37.735295019,-122.388340737,2024-09
3024,37.779617575,-122.473838628,2022-06
3025,37.780101581,-122.455353937,2022-07
3026,37.751033703,-122.437381084,2022-04
3027,37.783388956,-122.409832446,2023-02
