TC02 - Historical Tent Counts,,,,,,,,,,,
Observed,Location,Tents,Structures,Passenger Vehicles,Other Vehicles,District,Neighborhood,Supervisor,Latitude,Longitude,
12/10/25,"491 HARVARD ST, SAN FRANCISCO, CA 94134",0,0,0,1,INGLESIDE,University Mound,9,37.72369229494068,-122.41942718625067,
12/10/25,"1833 VISITACION AVE, SAN FRANCISCO, CA 94134",0,0,0,2,INGLESIDE,McLaren Park,10,37.71451125545869,-122.41624776273964,
12/10/25,"857 MANSELL ST, SAN FRANCISCO, CA 94134",0,0,0,9,INGLESIDE,Portola,10,37.719225239971635,-122.40947350859642,
12/10/25,"343 TREAT AVE, SAN FRANCISCO, CA 94110",0,0,0,2,MISSION,Mission,9,37.76478726177315,-122.41331309207865,
12/10/25,"2550 MARIPOSA ST, SAN FRANCISCO, CA 94110",0,0,0,1,MISSION,Mission,9,37.76314615216493,-122.40903880949023,
12/10/25,"3559 SAN BRUNO AVE, SAN FRANCISCO, CA 94134",0,0,0,3,INGLESIDE,Portola,10,37.71717222439811,-122.39995367825033,
12/10/25,"1810 BRYANT ST, SAN FRANCISCO, CA 94110",0,0,0,3,MISSION,Mission,9,37.76412610408319,-122.41034193607832,
12/10/25,"491 FLORIDA ST, SAN FRANCISCO, CA 94110",0,0,0,2,MISSION,Mission,9,37.763148015440294,-122.41122087365024,
12/10/25,"475 ALABAMA ST, SAN FRANCISCO, CA 94110",0,0,0,2,MISSION,Mission,9,37.76363513775177,-122.41220782435424,
12/10/25,"INTERSECTION ALABAMA ST, 18TH ST, SAN FRANCISCO, CA 94110",0,0,1,1,MISSION,Mission,9,37.76162742829697,-122.41200584376618,
12/10/25,"438 TREAT AVE, SAN FRANCISCO, CA 94110",0,0,0,4,MISSION,Mission,9,37.76285059837344,-122.41384718578534,
12/10/25,"698 DWIGHT ST, SAN FRANCISCO, CA 94134",0,0,0,2,BAYVIEW,Portola,9,37.722286548069974,-122.40892051867364,
12/10/25,"701 WAYLAND ST, SAN FRANCISCO, CA 94134",0,0,0,1,BAYVIEW,Portola,9,37.72472769326457,-122.40914244080655,
12/10/25,"3001 19TH ST, SAN FRANCISCO, CA 94110",0,0,0,1,MISSION,Mission,9,37.760347658158885,-122.4121956213685,
12/10/25,"667 HAMPSHIRE ST, SAN FRANCISCO, CA 94110",0,0,0,2,MISSION,Mission,9,37.760998313540526,-122.40808077721938,
12/10/25,"3501 19TH AVE, SAN FRANCISCO, CA 94132",0,0,0,3,TARAVAL,Parkmerced,7,37.7256562923852,-122.4752875417471,
12/10/25,"1211 SAN BRUNO AVE, SAN FRANCISCO, CA 94110",0,0,1,0,MISSION,Potrero Hill,10,37.754244314545744,-122.40448831308241,
12/10/25,"1298 QUINT ST, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,Bayview,10,37.73848566011765,-122.39539724810648,
12/10/25,"98 STILL ST, SAN FRANCISCO, CA 94112",0,0,0,1,INGLESIDE,Mission Terrace,8,37.731830107716966,-122.43072733283043,
12/10/25,"INTERSECTION SHOTWELL ST, 22ND ST, SAN FRANCISCO, CA 94110",0,1,0,0,MISSION,Mission,9,37.755743587424895,-122.41551410180675,
12/10/25,"2 LYELL ST, SAN FRANCISCO, CA 94112",0,0,0,1,INGLESIDE,St. Mary's Park,8,37.73184044912856,-122.43142805993556,
12/10/25,"1498 DAVIDSON AVE, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Central Waterfront,10,37.74464221919073,-122.38963700143978,
12/10/25,"169 QUINT ST, SAN FRANCISCO, CA 94124",0,1,0,0,BAYVIEW,Central Waterfront,10,37.745564815645906,-122.38894110982841,
12/10/25,"1407 CUSTER AVE, SAN FRANCISCO, CA 94124",0,1,0,6,BAYVIEW,Central Waterfront,10,37.74427489138935,-122.38767964096179,
12/10/25,"1560 DAVIDSON AVE, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,Central Waterfront,10,37.74532502100497,-122.39091941428461,
12/10/25,"26 RANKIN ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Central Waterfront,10,37.74668220509161,-122.39077401361885,
12/10/25,"361 VIDAL DR, SAN FRANCISCO, CA 94132",0,0,0,15,TARAVAL,Parkmerced,7,37.718076608505854,-122.48470880091189,
12/10/25,"1454 DONNER AVE, SAN FRANCISCO, CA 94124",0,0,0,5,BAYVIEW,Bret Harte,10,37.722800722811634,-122.39120463637164,
12/10/25,"229 VIDAL DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Parkmerced,7,37.71945040253742,-122.48476780951023,
12/10/25,"1425 BANCROFT AVE, SAN FRANCISCO, CA 94124",0,0,0,5,BAYVIEW,Bayview,10,37.72372153467989,-122.38965224680231,
12/10/25,"208 NAPOLEON ST, SAN FRANCISCO, CA 94124",0,0,2,6,BAYVIEW,Produce Market,10,37.746893745488634,-122.39940722756197,
12/10/25,"1661 KANSAS ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Produce Market,10,37.74871042320652,-122.40196748464085,
12/10/25,"1637 WALLACE AVE, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,Bayview,10,37.72787324992496,-122.39177001252868,
12/10/25,"3106 26TH ST, SAN FRANCISCO, CA 94110",0,0,0,1,MISSION,Mission,9,37.74944679811876,-122.41180908331117,
12/10/25,"1164 CAPP ST, SAN FRANCISCO, CA 94110",3,4,0,0,MISSION,Mission,9,37.74848744859585,-122.41759841026477,
12/10/25,"328 TOLAND ST, SAN FRANCISCO, CA 94124",0,0,0,5,BAYVIEW,Produce Market,10,37.74514810773263,-122.39789390057773,
12/10/25,"528 TOLAND ST, SAN FRANCISCO, CA 94124",0,0,0,11,BAYVIEW,Produce Market,10,37.74389449046196,-122.39900643058436,
12/10/25,"INTERSECTION SHAFTER AVE, HAWES ST, SAN FRANCISCO, CA 94124",0,0,0,6,BAYVIEW,Hunters Point,10,37.72683970610783,-122.3832886286039,
12/10/25,"964 TOLAND ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Produce Market,10,37.74121523266087,-122.40139517934284,
12/10/25,"367 BARNEVELD AVE, SAN FRANCISCO, CA 94124",0,0,0,3,BAYVIEW,Produce Market,10,37.742530106279375,-122.40338905524457,
12/10/25,"1798 KEITH ST, SAN FRANCISCO, CA 94124",0,0,0,5,BAYVIEW,Bayview,10,37.73006326172872,-122.38891680512455,
12/10/25,"253 BARNEVELD AVE, SAN FRANCISCO, CA 94124",0,0,0,11,BAYVIEW,Produce Market,10,37.74446580431695,-122.40303436549607,
12/10/25,"1062 REVERE AVE, SAN FRANCISCO, CA 94124",0,1,1,3,BAYVIEW,Hunters Point,10,37.72597776668817,-122.38016863801619,
12/10/25,"2369 JERROLD AVE, SAN FRANCISCO, CA 94124",0,0,3,16,BAYVIEW,Produce Market,10,37.747108371926515,-122.40331708546948,
12/10/25,"2280 MCKINNON AVE, SAN FRANCISCO, CA 94124",0,0,0,3,BAYVIEW,Produce Market,10,37.7433653561954,-122.40244320738472,
12/10/25,"1610 QUESADA AVE, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Bayview,10,37.73252261515939,-122.38976516774035,
12/10/25,"2167 MCKINNON AVE, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,Produce Market,10,37.74175361363544,-122.399850004366,
12/10/25,"1090 RANKIN ST, SAN FRANCISCO, CA 94124",0,0,0,4,BAYVIEW,Produce Market,10,37.74030167628894,-122.39654870334299,
12/10/25,"1188 GRIFFITH ST, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,Hunters Point,10,37.7279051826214,-122.37958982089302,
12/10/25,"200 CRISP RD, SAN FRANCISCO, CA 94124",1,0,0,4,BAYVIEW,Hunters Point,10,37.72775965676766,-122.38187895380261,
12/10/25,"382 SELBY ST, SAN FRANCISCO, CA 94124",0,0,0,3,BAYVIEW,Produce Market,10,37.745167013999314,-122.39519533012145,
12/10/25,"2024 GALVEZ AVE, SAN FRANCISCO, CA 94124",4,0,0,1,BAYVIEW,Produce Market,10,37.74522511455281,-122.39569656190305,
12/10/25,"2285 NEWCOMB AVE, SAN FRANCISCO, CA 94124",1,1,0,4,BAYVIEW,Produce Market,10,37.74270135358564,-122.4030839887104,
12/10/25,"2178 NEWCOMB AVE, SAN FRANCISCO, CA 94124",0,1,0,3,BAYVIEW,Produce Market,10,37.74131454426048,-122.40050708630653,
12/10/25,"INTERSECTION SELBY ST, NEWCOMB AVE, SAN FRANCISCO, CA 94124",0,1,0,0,BAYVIEW,Produce Market,10,37.74048390685112,-122.39905262996345,
12/10/25,"1216 RANKIN ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Produce Market,10,37.73935308031746,-122.39744549111181,
12/10/25,"1248 SELBY ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Apparel City,10,37.73963205475441,-122.4000144660663,
12/10/25,"2328 REVERE AVE, SAN FRANCISCO, CA 94124",1,0,0,0,BAYVIEW,Apparel City,10,37.73859890787961,-122.40233816175824,
12/10/25,"294 INDUSTRIAL ST, SAN FRANCISCO, CA 94124",0,1,0,0,BAYVIEW,Apparel City,10,37.738122002290936,-122.40672679305426,
12/10/25,"499 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Apparel City,10,37.73931816806017,-122.40691816439798,
12/10/25,"INTERSECTION FLOWER ST, PATTERSON ST, SAN FRANCISCO, CA 94124",0,0,7,0,BAYVIEW,Apparel City,10,37.74238795923048,-122.40516377245277,
12/10/25,"120 LOOMIS ST, SAN FRANCISCO, CA 94124",1,3,2,3,BAYVIEW,Apparel City,10,37.74198803593896,-122.4046807584336,
12/10/25,"26 ELMIRA ST, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,Apparel City,10,37.73806754671403,-122.40400763306963,
12/10/25,"148 HELENA ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Apparel City,10,37.736510164949046,-122.4042696744399,
12/10/25,"801 TOLAND ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Produce Market,10,37.741441804129785,-122.39964570703636,
12/10/25,"Pier 94 Wetlands I PIER 94, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Central Waterfront,10,37.74531771478794,-122.37644330201013,
12/10/25,"INTERSECTION AMADOR ST, ILLINOIS ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Central Waterfront,10,37.74569676558936,-122.37823596976496,
12/10/25,"3521 3RD ST, SAN FRANCISCO, CA 94124",2,0,0,0,BAYVIEW,India Basin,10,37.74542639618755,-122.38663569775194,
12/10/25,"Tulare Park I INDIANA ST, SAN FRANCISCO, CA 94124",1,0,0,0,BAYVIEW,Central Waterfront,10,37.74794193835774,-122.38675299287529,
12/10/25,"28 QUINT ST, SAN FRANCISCO, CA 94124",0,1,0,0,BAYVIEW,Central Waterfront,10,37.74642489610337,-122.38837366843889,
12/10/25,"101 26TH ST, SAN FRANCISCO, CA 94107",0,0,1,1,BAYVIEW,Central Waterfront,10,37.7512755689697,-122.38105696462908,
12/10/25,"1536 ILLINOIS ST, SAN FRANCISCO, CA 94107",0,0,0,2,BAYVIEW,Central Waterfront,10,37.75237953814202,-122.38685856173727,
12/10/25,"INTERSECTION WATERFRONT ST, 21ST ST, SAN FRANCISCO, CA 94107",0,0,0,1,BAYVIEW,Central Waterfront,10,37.76026154582502,-122.38242676411141,
12/10/25,"92 THE EMBARCADERO, SAN FRANCISCO, CA 94111",0,1,0,0,CENTRAL,Financial District,3,37.79427083531015,-122.39175940856533,
12/10/25,"1940 AL SCOMA WAY, SAN FRANCISCO, CA 94133",0,1,0,0,CENTRAL,Fisherman's Wharf,3,37.809371793574726,-122.4168875784538,
12/11/25,"105 JOHN F SHELLEY DR, SAN FRANCISCO, CA 94134",0,1,0,0,INGLESIDE,McLaren Park,9,37.72050612728306,-122.41723734655274,
12/11/25,"INTERSECTION WAYLAND ST, OXFORD ST, SAN FRANCISCO, CA 94134",0,0,0,1,INGLESIDE,McLaren Park,11,37.722566507564736,-122.41797282704258,
12/11/25,"242 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.70892896097038,-122.48727509311759,
12/11/25,"292 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71035409332867,-122.48824056682413,
12/11/25,"299 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71052881355184,-122.48836041316855,
12/11/25,"308 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71083593617328,-122.48843809482567,
12/11/25,"326 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71134504355604,-122.48867361404622,
12/11/25,"370 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71247459690913,-122.48982129260588,
12/11/25,"374 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71254563715289,-122.48999210863643,
12/11/25,"382 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.7126851646681,-122.49022120698439,
12/11/25,"382 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71274697336626,-122.49029046597761,
12/11/25,"398 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71305221157691,-122.4906898651403,
12/11/25,"399 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71298949735871,-122.49088893241255,
12/11/25,"410 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71330415354581,-122.49110858822146,
12/11/25,"418 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,01,TARAVAL,Lakeshore,7,37.71350768196781,-122.49125662080036,
12/11/25,"423 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.713609889013775,-122.49146504692233,
12/11/25,"430 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,2,TARAVAL,Lakeshore,7,37.71385881259036,-122.49159905966675,
12/11/25,"437 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71390504354573,-122.49184364280623,
12/11/25,"442 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71419760321507,-122.49186136919941,
12/11/25,"449 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,2,TARAVAL,Lakeshore,7,37.714343225087234,-122.49198497386007,
12/11/25,"464 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,2,TARAVAL,Lakeshore,7,37.71471968274904,-122.49230195891253,
12/11/25,"464 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71479221418996,-122.49233893115257,
12/11/25,"472 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71499906908665,-122.49259643616168,
12/11/25,"478 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.7151379008641,-122.49271941453716,
12/11/25,"482 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71518552925024,-122.49280652429802,
12/11/25,"484 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71524734473407,-122.4928769806394,
12/11/25,"490 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71535220386535,-122.4931224742759,
12/11/25,"494 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,2,TARAVAL,Lakeshore,7,37.71546551544639,-122.49326537706283,
12/11/25,"506 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.715601837061925,-122.4936810217269,
12/11/25,"512 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.715716347953496,-122.49389623554028,
12/11/25,"514 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71574663363916,-122.49396819772616,
12/11/25,"518 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,01,TARAVAL,Lakeshore,7,37.71578597283956,-122.49416093735753,
12/11/25,"520 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.715805524426976,-122.49410888720624,
12/11/25,"526 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71590550662171,-122.49452672593479,
12/11/25,"530 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.7159146269701,-122.49465739209556,
12/11/25,"536 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,2,TARAVAL,Lakeshore,7,37.715983536202145,-122.49479062029882,
12/11/25,"580 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71650656606845,-122.49653794162244,
12/11/25,"634 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71730068533277,-122.49854389640939,
12/11/25,"640 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71741770075119,-122.49862378144161,
12/11/25,"644 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.717497356220896,-122.49876585707409,
12/11/25,"650 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71765832135662,-122.49896309533584,
12/11/25,"658 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.7178599819098,-122.49915781796291,
12/11/25,"670 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,2,TARAVAL,Lakeshore,7,37.71819734614831,-122.49954562056247,
12/11/25,"664 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71800176467802,-122.49940470145958,
12/11/25,"662 JOHN MUIR DR, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.71789333325364,-122.49929709041977,
12/11/25,"700 JOHN MUIR DR, SAN FRANCISCO, CA 94107",0,0,0,2,TARAVAL,Lakeshore,7,37.71779071146701,-122.49926184775596,
12/11/25,"700 JOHN MUIR DR, SAN FRANCISCO, CA 94107",0,0,0,2,TARAVAL,Lakeshore,7,37.71767365218322,-122.49912036575681,
12/11/25,"39 HARDING RD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72521467231603,-122.49892752629007,
12/11/25,"669 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72584393980688,-122.48437887223926,
12/11/25,"671 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.7257389115353,-122.48448485951161,
12/11/25,"677 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,0,TARAVAL,Lakeshore,7,37.7254009208447,-122.4846420833801,
12/11/25,"679 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72526231271655,-122.48467332105012,
12/11/25,"681 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,0,TARAVAL,Lakeshore,7,37.72516998376322,-122.48472117801079,
12/11/25,"685 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72493055804577,-122.48481280815128,
12/11/25,"687 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72477247155843,-122.48488711773571,
12/11/25,"689 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72472484290208,-122.48491914763392,
12/11/25,"693 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72451775264485,-122.48501503835742,
12/11/25,"693 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72442478473829,-122.4850422763247,
12/11/25,"731 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,2,TARAVAL,Lakeshore,7,37.72276101813781,-122.48517554538671,
12/11/25,"733 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72195642790047,-122.48517877390394,
12/11/25,"735 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72180644790318,-122.48517108699329,
12/11/25,"735 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.721644466431506,-122.48519525688997,
12/11/25,"739 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",0,0,0,1,TARAVAL,Lakeshore,7,37.72100941759275,-122.48520637238518,
12/11/25,"975 BROTHERHOOD WAY, SAN FRANCISCO, CA 94132",1,0,0,0,TARAVAL,Lakeshore,7,37.71399661619247,-122.48395367358606,
12/11/25,"208 LAKE MERCED HILL ST NORTH, SAN FRANCISCO, CA 94132",1,0,0,0,TARAVAL,Lakeshore,7,37.713746032755154,-122.48346657302993,
12/11/25,"1120 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",1,0,0,0,TARAVAL,Lakeshore,7,37.713937304350424,-122.48452655610654,
12/11/25,"1235 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",1,0,0,0,TARAVAL,Lakeshore,7,37.71053185245161,-122.48580513268678,
12/11/25,"621 LAKE MERCED BLVD, SAN FRANCISCO, CA 94132",1,0,0,0,TARAVAL,Lakeshore,7,37.728426827287315,-122.48582506130315,
12/11/25,"1772 OAK ST, SAN FRANCISCO, CA 94117",0,0,0,1,PARK,Haight Ashbury,5,37.771777991655874,-122.44846732652627,
12/11/25,"1570 OAK ST, SAN FRANCISCO, CA 94117",0,0,0,1,PARK,Haight Ashbury,5,37.772207360119644,-122.44515915369324,
12/11/25,"166 BUENA VISTA AVE EAST, SAN FRANCISCO, CA 94117",0,0,0,1,PARK,Buena Vista,8,37.769376395168266,-122.43856498300782,
12/11/25,"770 BUENA VISTA AVE WEST, SAN FRANCISCO, CA 94117",0,0,0,1,PARK,Buena Vista,5,37.76851089750676,-122.4435507470803,
12/11/25,"1828 FELL ST, SAN FRANCISCO, CA 94117",0,0,0,1,PARK,Panhandle,5,37.77274742469401,-122.44800394261304,
12/11/25,"INTERSECTION 16TH AVE, LINCOLN WAY, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Golden Gate Park,7,37.76560378649772,-122.4742651838924,
12/11/25,"INTERSECTION LINCOLN WAY, 22ND AVE, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Golden Gate Park,4,37.765391585447766,-122.4802022008138,
12/11/25,"2131 LINCOLN WAY, SAN FRANCISCO, CA 94122",0,0,1,0,TARAVAL,Outer Sunset,4,37.76533807635932,-122.48103814731535,
12/11/25,"INTERSECTION LINCOLN WAY, 23RD AVE, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Golden Gate Park,4,37.76533604935498,-122.48166763451442,
12/11/25,"4598 LINCOLN WAY, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Golden Gate Park,1,37.76423136497774,-122.50714334972402,
12/11/25,"4756 LINCOLN WAY, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Golden Gate Park,1,37.76406602109869,-122.50887378355179,
12/11/25,"2165 JOHN F KENNEDY DR, SAN FRANCISCO, CA 94117",0,0,0,1,RICHMOND,Golden Gate Park,1,37.77020114335314,-122.51000771577871,
12/11/25,"1801 JOHN F KENNEDY DR, SAN FRANCISCO, CA 94117",0,0,0,2,RICHMOND,Golden Gate Park,4,37.767678985710916,-122.50191648550938,
12/11/25,"INTERSECTION 35TH AVE, FULTON ST, SAN FRANCISCO, CA 94121",0,0,0,1,RICHMOND,Golden Gate Park,1,37.771714092698005,-122.49455715794899,
12/11/25,"INTERSECTION JOHN F KENNEDY DR, 36TH AVE, SAN FRANCISCO, CA 94117",0,0,0,1,RICHMOND,Golden Gate Park,1,37.770395391846606,-122.49341644716323,
12/11/25,"INTERSECTION KEZAR DR, MARTIN LUTHER KING JR DR, SAN FRANCISCO, CA 94117",0,0,0,1,PARK,Golden Gate Park,7,37.76733874782059,-122.45910500152739,
12/11/25,"461 STANYAN ST, SAN FRANCISCO, CA 94117",0,1,0,0,PARK,Golden Gate Park,1,37.773598434174076,-122.45510556699567,
12/11/25,"76 KEZAR DR, SAN FRANCISCO, CA 94117",0,1,0,0,PARK,Golden Gate Park,5,37.76882567619066,-122.45520875433282,
12/11/25,"GGP Sharon Arts Studio I POI, SAN FRANCISCO, CA 94122",0,1,0,0,PARK,Golden Gate Park,1,37.768226406289905,-122.4580304067131,
12/11/25,"INTERSECTION TRANSVERSE DR, OVERLOOK DR, SAN FRANCISCO, CA 94117",0,1,0,0,RICHMOND,Golden Gate Park,4,37.76883472889651,-122.47861735873656,
12/11/25,"1081 PARK PRESIDIO BYPASS DR, SAN FRANCISCO, CA 94117",0,1,0,0,RICHMOND,Golden Gate Park,1,37.771945724455726,-122.47988300635865,
12/11/25,"INTERSECTION BERNICE RODGERS WAY, MARTIN LUTHER KING JR DR, SAN FRANCISCO, CA 94117",0,1,0,0,RICHMOND,Golden Gate Park,4,37.765839728162426,-122.5029646382195,
12/11/25,"1122 GREAT HWY, SAN FRANCISCO, CA 94117",1,1,0,0,RICHMOND,Golden Gate Park,1,37.766007841850794,-122.50934990415038,
12/11/25,"700 JOHN F KENNEDY DR, SAN FRANCISCO, CA 94118",0,1,0,0,RICHMOND,Golden Gate Park,1,37.770307411915404,-122.4715392102904,
12/11/25,"496 MIDDLE WEST DR, SAN FRANCISCO, CA 94117",0,1,0,0,RICHMOND,Golden Gate Park,1,37.76539618143935,-122.49827097398634,
12/16/25,"2787 CESAR CHAVEZ ST, SAN FRANCISCO, CA 94124",4,2,0,0,MISSION,Peralta Heights,10,37.74904655716126,-122.40535866469143,
9/10/25,"1791 46TH AVE, SAN FRANCISCO, CA 94122",0,1,0,0,TARAVAL,Outer Sunset,4,37.753175947531055,-122.50545937567948,
9/10/25,"1236 GREAT HWY, SAN FRANCISCO, CA 94122",0,0,1,2,TARAVAL,Outer Sunset,4,37.76321679802922,-122.50974152237177,
9/10/25,"807 LINCOLN WAY, SAN FRANCISCO, CA 94122",0,1,0,0,TARAVAL,Inner Sunset,7,37.76581373175304,-122.46666558086874,
9/10/25,"1144 IRVING ST, SAN FRANCISCO, CA 94122",0,1,0,0,TARAVAL,Inner Sunset,7,37.76394277184414,-122.47047733515501,
9/10/25,"INTERSECTION LINCOLN WAY, 15TH AVE, SAN FRANCISCO, CA 94122",0,0,1,0,TARAVAL,Golden Gate Park,7,37.765761783370465,-122.47291848063469,
